TransactionID,ProductID,CustomerID,StoreID,Date,Quantity,TotalAmount
498,145,1162,15,2024-01-21 17:00:00,5,49.83
499,140,1076,8,2024-01-21 18:00:00,3,63.71
500,117,1461,12,2024-01-21 19:00:00,3,17.18
501,117,1366,24,2024-01-21 20:00:00,1,74.43
502,105,1234,39,2024-01-21 21:00:00,2,90.91
503,145,1280,37,2024-01-21 22:00:00,5,75.07
504,130,1187,14,2024-01-21 23:00:00,3,67.67
505,112,1373,42,2024-01-22 00:00:00,2,41.48
506,147,1380,49,2024-01-22 01:00:00,1,99.49
507,148,1241,50,2024-01-22 02:00:00,2,17.12
508,117,1432,1,2024-01-22 03:00:00,4,65.78
509,133,1062,8,2024-01-22 04:00:00,1,58.07
510,146,1082,37,2024-01-22 05:00:00,3,40.29
511,107,1255,12,2024-01-22 06:00:00,1,61.88
512,121,1277,37,2024-01-22 07:00:00,5,59.19
513,102,1123,42,2024-01-22 08:00:00,3,62.39
514,136,1366,41,2024-01-22 09:00:00,1,73.26
515,124,1377,20,2024-01-22 10:00:00,4,82.99
516,124,1004,5,2024-01-22 11:00:00,5,24.99
517,118,1183,20,2024-01-22 12:00:00,5,42.45
518,119,1402,36,2024-01-22 13:00:00,1,69.02
519,102,1308,22,2024-01-22 14:00:00,5,90.65
520,132,1182,41,2024-01-22 15:00:00,4,35.88
521,123,1146,35,2024-01-22 16:00:00,3,90.55
522,120,1373,6,2024-01-22 17:00:00,5,85.7
523,124,1301,23,2024-01-22 18:00:00,5,74.67
524,113,1094,35,2024-01-22 19:00:00,5,37.63
525,109,1197,11,2024-01-22 20:00:00,4,57.38
526,124,1040,49,2024-01-22 21:00:00,1,10.78
527,128,1268,42,2024-01-22 22:00:00,2,97.82
528,122,1336,50,2024-01-22 23:00:00,5,75.76
529,122,1028,26,2024-01-23 00:00:00,1,42.09
530,113,1282,9,2024-01-23 01:00:00,1,18.66
531,117,1302,5,2024-01-23 02:00:00,5,85.91
532,121,1109,33,2024-01-23 03:00:00,3,60.18
533,124,1298,50,2024-01-23 04:00:00,2,91.06
534,144,1286,39,2024-01-23 05:00:00,5,65.3
535,146,1263,31,2024-01-23 06:00:00,2,14.52
536,111,1050,10,2024-01-23 07:00:00,1,33.49
537,110,1091,21,2024-01-23 08:00:00,3,65.32
538,103,1048,8,2024-01-23 09:00:00,2,44.96
539,109,1050,25,2024-01-23 10:00:00,2,93.92
540,115,1166,43,2024-01-23 11:00:00,3,42.59
541,130,1466,33,2024-01-23 12:00:00,5,43.71
542,123,1133,3,2024-01-23 13:00:00,2,69.96
543,120,1088,33,2024-01-23 14:00:00,1,55.41
544,137,1287,3,2024-01-23 15:00:00,4,88.6
545,122,1183,43,2024-01-23 16:00:00,2,17.18
546,134,1126,1,2024-01-23 17:00:00,4,97.33
547,143,1062,46,2024-01-23 18:00:00,4,33.87
548,127,1296,39,2024-01-23 19:00:00,1,33.08
549,113,1381,48,2024-01-23 20:00:00,3,58.62
550,122,1400,25,2024-01-23 21:00:00,2,17.3
551,129,1180,23,2024-01-23 22:00:00,3,69.3
552,139,1113,41,2024-01-23 23:00:00,5,48.87
553,112,1223,25,2024-01-24 00:00:00,2,90.84
554,115,1073,21,2024-01-24 01:00:00,3,75.46
555,142,1486,34,2024-01-24 02:00:00,2,63.1
556,108,1362,45,2024-01-24 03:00:00,5,26.07
557,108,1243,25,2024-01-24 04:00:00,5,89.47
558,144,1439,3,2024-01-24 05:00:00,2,50.71
559,123,1414,34,2024-01-24 06:00:00,5,18.37
560,137,1204,16,2024-01-24 07:00:00,5,99.74
561,114,1419,2,2024-01-24 08:00:00,4,70.47
562,111,1196,15,2024-01-24 09:00:00,2,35.67
563,134,1046,27,2024-01-24 10:00:00,3,46.42
564,131,1067,4,2024-01-24 11:00:00,4,55.79
565,132,1038,9,2024-01-24 12:00:00,5,81.45
566,113,1076,21,2024-01-24 13:00:00,5,80.4
567,108,1121,25,2024-01-24 14:00:00,5,16.23
568,124,1493,37,2024-01-24 15:00:00,1,84.98
569,131,1471,34,2024-01-24 16:00:00,2,62.85
570,104,1060,16,2024-01-24 17:00:00,4,54.96
571,102,1128,34,2024-01-24 18:00:00,5,84.39
572,115,1070,20,2024-01-24 19:00:00,1,79.11
573,123,1208,40,2024-01-24 20:00:00,1,95.52
574,107,1439,42,2024-01-24 21:00:00,1,31.81
575,122,1389,11,2024-01-24 22:00:00,4,73.08
576,116,1017,3,2024-01-24 23:00:00,2,52.87
577,106,1448,26,2024-01-25 00:00:00,3,49.92
578,118,1003,16,2024-01-25 01:00:00,4,19.65
579,115,1424,40,2024-01-25 02:00:00,4,75.76
580,130,1277,29,2024-01-25 03:00:00,3,62.09
581,112,1180,12,2024-01-25 04:00:00,1,14.0
582,122,1379,50,2024-01-25 05:00:00,4,48.97
583,102,1268,20,2024-01-25 06:00:00,3,12.06
584,147,1227,19,2024-01-25 07:00:00,4,17.33
585,141,1103,20,2024-01-25 08:00:00,1,25.51
586,131,1043,45,2024-01-25 09:00:00,2,89.19
587,101,1135,37,2024-01-25 10:00:00,5,49.36
588,111,1078,39,2024-01-25 11:00:00,5,39.73
589,106,1488,39,2024-01-25 12:00:00,3,25.81
590,110,1011,14,2024-01-25 13:00:00,1,41.46
591,129,1232,9,2024-01-25 14:00:00,2,93.47
592,128,1244,16,2024-01-25 15:00:00,1,54.5
593,142,1309,16,2024-01-25 16:00:00,1,88.7
594,131,1247,30,2024-01-25 17:00:00,5,80.93
595,147,1031,12,2024-01-25 18:00:00,5,72.7
596,123,1315,7,2024-01-25 19:00:00,4,74.79
597,103,1334,9,2024-01-25 20:00:00,2,51.57
598,106,1411,32,2024-01-25 21:00:00,4,93.19
599,133,1266,41,2024-01-25 22:00:00,5,10.58
600,145,1182,19,2024-01-25 23:00:00,4,88.03
601,121,1295,27,2024-01-26 00:00:00,3,50.8
602,130,1162,32,2024-01-26 01:00:00,4,27.82
603,116,1125,18,2024-01-26 02:00:00,4,20.56
604,131,1141,46,2024-01-26 03:00:00,5,15.82
605,130,1112,34,2024-01-26 04:00:00,2,97.46
606,107,1397,3,2024-01-26 05:00:00,2,45.92
607,109,1412,2,2024-01-26 06:00:00,3,55.36
608,135,1295,6,2024-01-26 07:00:00,5,30.31
609,124,1087,13,2024-01-26 08:00:00,3,68.01
610,150,1240,9,2024-01-26 09:00:00,3,76.47
611,106,1190,18,2024-01-26 10:00:00,2,54.76
612,114,1370,10,2024-01-26 11:00:00,5,30.94
613,115,1075,33,2024-01-26 12:00:00,4,88.07
614,137,1230,39,2024-01-26 13:00:00,4,71.92
615,134,1115,41,2024-01-26 14:00:00,1,44.7
616,119,1403,43,2024-01-26 15:00:00,1,91.32
617,142,1199,3,2024-01-26 16:00:00,3,31.03
618,130,1450,18,2024-01-26 17:00:00,5,84.14
619,146,1155,3,2024-01-26 18:00:00,4,11.01
620,131,1319,7,2024-01-26 19:00:00,3,91.48
621,101,1500,30,2024-01-26 20:00:00,5,28.73
622,146,1386,25,2024-01-26 21:00:00,2,95.69
623,125,1347,1,2024-01-26 22:00:00,3,61.03
624,132,1313,24,2024-01-26 23:00:00,2,79.65
625,110,1108,30,2024-01-27 00:00:00,1,41.16
626,106,1015,13,2024-01-27 01:00:00,3,59.18
627,126,1359,22,2024-01-27 02:00:00,1,18.43
628,120,1278,39,2024-01-27 03:00:00,1,58.25
629,123,1266,1,2024-01-27 04:00:00,1,42.38
630,123,1301,20,2024-01-27 05:00:00,5,33.76
631,134,1134,45,2024-01-27 06:00:00,4,43.49
632,103,1344,20,2024-01-27 07:00:00,3,48.28
633,140,1163,11,2024-01-27 08:00:00,1,74.05
634,104,1278,29,2024-01-27 09:00:00,2,91.75
635,101,1336,7,2024-01-27 10:00:00,1,31.73
636,112,1473,14,2024-01-27 11:00:00,4,70.39
637,112,1485,22,2024-01-27 12:00:00,1,82.87
638,110,1423,3,2024-01-27 13:00:00,1,29.92
639,136,1479,6,2024-01-27 14:00:00,4,63.72
640,137,1312,25,2024-01-27 15:00:00,4,91.03
641,128,1481,10,2024-01-27 16:00:00,1,74.04
642,147,1029,44,2024-01-27 17:00:00,3,79.29
643,117,1252,10,2024-01-27 18:00:00,2,73.38
644,126,1362,5,2024-01-27 19:00:00,3,33.22
645,131,1349,1,2024-01-27 20:00:00,1,74.9
646,113,1017,20,2024-01-27 21:00:00,5,53.48
647,145,1423,39,2024-01-27 22:00:00,2,41.33
648,125,1153,35,2024-01-27 23:00:00,4,49.93
649,139,1364,13,2024-01-28 00:00:00,2,91.55
650,128,1279,45,2024-01-28 01:00:00,3,96.59
651,141,1052,1,2024-01-28 02:00:00,4,71.84
652,145,1420,32,2024-01-28 03:00:00,2,39.22
653,117,1447,24,2024-01-28 04:00:00,2,98.29
654,147,1105,50,2024-01-28 05:00:00,4,29.37
655,136,1056,47,2024-01-28 06:00:00,3,10.29
656,144,1459,11,2024-01-28 07:00:00,3,13.97
657,126,1176,6,2024-01-28 08:00:00,2,87.25
658,124,1474,34,2024-01-28 09:00:00,4,35.95
659,121,1417,36,2024-01-28 10:00:00,1,23.29
660,134,1050,25,2024-01-28 11:00:00,5,63.51
661,121,1113,2,2024-01-28 12:00:00,5,50.98
662,127,1298,22,2024-01-28 13:00:00,2,38.31
663,107,1054,1,2024-01-28 14:00:00,3,33.65
664,116,1127,6,2024-01-28 15:00:00,1,88.76
665,122,1368,49,2024-01-28 16:00:00,2,94.81
666,135,1249,27,2024-01-28 17:00:00,4,19.17
667,121,1449,37,2024-01-28 18:00:00,3,72.07
668,106,1203,30,2024-01-28 19:00:00,1,46.47
669,120,1438,1,2024-01-28 20:00:00,1,83.56
670,146,1183,35,2024-01-28 21:00:00,5,55.36
671,112,1449,40,2024-01-28 22:00:00,5,44.74
672,118,1022,50,2024-01-28 23:00:00,5,10.77
673,117,1345,25,2024-01-29 00:00:00,5,15.47
674,115,1415,33,2024-01-29 01:00:00,5,34.19
675,134,1346,5,2024-01-29 02:00:00,5,43.54
676,124,1320,19,2024-01-29 03:00:00,3,59.63
677,138,1134,7,2024-01-29 04:00:00,3,64.3
678,148,1124,20,2024-01-29 05:00:00,4,82.92
679,118,1362,25,2024-01-29 06:00:00,4,51.09
680,148,1419,48,2024-01-29 07:00:00,1,74.2
681,128,1435,26,2024-01-29 08:00:00,1,39.89
682,108,1308,43,2024-01-29 09:00:00,3,95.83
683,113,1400,45,2024-01-29 10:00:00,5,20.91
684,142,1214,10,2024-01-29 11:00:00,4,40.6
685,120,1160,28,2024-01-29 12:00:00,4,75.8
686,119,1387,44,2024-01-29 13:00:00,1,52.33
687,118,1145,47,2024-01-29 14:00:00,3,80.38
688,106,1225,10,2024-01-29 15:00:00,1,83.62
689,117,1251,37,2024-01-29 16:00:00,3,97.78
690,105,1497,21,2024-01-29 17:00:00,3,80.12
691,133,1041,14,2024-01-29 18:00:00,3,51.02
692,107,1151,43,2024-01-29 19:00:00,3,52.83
693,109,1443,12,2024-01-29 20:00:00,2,72.34
694,146,1152,28,2024-01-29 21:00:00,2,31.46
695,130,1440,50,2024-01-29 22:00:00,1,61.58
696,141,1349,46,2024-01-29 23:00:00,1,59.05
697,130,1007,11,2024-01-30 00:00:00,1,44.36
698,128,1081,18,2024-01-30 01:00:00,1,95.82
699,128,1453,6,2024-01-30 02:00:00,1,81.6
700,127,1092,39,2024-01-30 03:00:00,5,71.62
701,124,1165,22,2024-01-30 04:00:00,2,34.79
702,138,1201,23,2024-01-30 05:00:00,3,58.18
703,112,1437,31,2024-01-30 06:00:00,2,97.87
704,102,1194,29,2024-01-30 07:00:00,2,77.14
705,147,1211,12,2024-01-30 08:00:00,4,84.19
706,102,1412,27,2024-01-30 09:00:00,3,26.59
707,119,1249,45,2024-01-30 10:00:00,2,92.43
708,114,1063,42,2024-01-30 11:00:00,2,50.03
709,133,1462,19,2024-01-30 12:00:00,5,57.34
710,136,1037,15,2024-01-30 13:00:00,1,72.97
711,112,1052,25,2024-01-30 14:00:00,2,45.65
712,120,1133,39,2024-01-30 15:00:00,5,96.7
713,131,1017,4,2024-01-30 16:00:00,3,91.13
714,104,1013,34,2024-01-30 17:00:00,5,16.19
715,105,1004,26,2024-01-30 18:00:00,2,61.69
716,136,1162,4,2024-01-30 19:00:00,3,48.33
717,131,1265,24,2024-01-30 20:00:00,4,13.63
718,123,1089,18,2024-01-30 21:00:00,1,52.55
719,131,1114,32,2024-01-30 22:00:00,5,82.62
720,148,1500,22,2024-01-30 23:00:00,3,77.42
721,105,1456,42,2024-01-31 00:00:00,1,63.34
722,138,1076,11,2024-01-31 01:00:00,1,28.28
723,107,1083,29,2024-01-31 02:00:00,4,97.88
724,125,1231,13,2024-01-31 03:00:00,3,51.4
725,125,1336,17,2024-01-31 04:00:00,3,73.46
726,110,1209,25,2024-01-31 05:00:00,4,25.48
727,135,1249,50,2024-01-31 06:00:00,1,58.35
728,116,1343,47,2024-01-31 07:00:00,1,25.94
729,119,1098,21,2024-01-31 08:00:00,1,81.23
730,119,1377,15,2024-01-31 09:00:00,4,68.06
731,142,1352,44,2024-01-31 10:00:00,2,65.63
732,124,1394,3,2024-01-31 11:00:00,1,23.13
733,130,1175,13,2024-01-31 12:00:00,1,43.21
734,102,1289,37,2024-01-31 13:00:00,4,46.61
735,144,1199,24,2024-01-31 14:00:00,3,90.55
736,119,1113,36,2024-01-31 15:00:00,5,35.45
737,127,1464,8,2024-01-31 16:00:00,3,42.25
738,111,1110,3,2024-01-31 17:00:00,4,16.5
739,129,1395,12,2024-01-31 18:00:00,4,92.49
740,131,1023,44,2024-01-31 19:00:00,4,57.69
741,137,1333,43,2024-01-31 20:00:00,1,82.37
742,101,1053,32,2024-01-31 21:00:00,5,26.95
743,136,1323,42,2024-01-31 22:00:00,5,28.16
744,137,1231,35,2024-01-31 23:00:00,2,33.2
745,138,1040,33,2024-02-01 00:00:00,5,28.11
746,138,1470,42,2024-02-01 01:00:00,4,48.46
747,107,1089,31,2024-02-01 02:00:00,5,37.18
748,110,1445,12,2024-02-01 03:00:00,1,64.72
749,111,1061,10,2024-02-01 04:00:00,4,85.89
750,112,1362,45,2024-02-01 05:00:00,3,75.86
751,132,1430,7,2024-02-01 06:00:00,5,34.97
752,116,1354,25,2024-02-01 07:00:00,2,68.87
753,106,1072,26,2024-02-01 08:00:00,4,23.11
754,113,1378,12,2024-02-01 09:00:00,5,99.5
755,107,1088,34,2024-02-01 10:00:00,2,51.28
756,102,1411,22,2024-02-01 11:00:00,1,73.21
757,105,1338,43,2024-02-01 12:00:00,3,46.69
758,137,1209,10,2024-02-01 13:00:00,3,75.46
759,105,1385,21,2024-02-01 14:00:00,1,52.8
760,116,1032,28,2024-02-01 15:00:00,3,40.23
761,111,1176,45,2024-02-01 16:00:00,2,11.74
762,139,1009,16,2024-02-01 17:00:00,3,35.98
763,118,1063,47,2024-02-01 18:00:00,5,67.53
764,119,1070,26,2024-02-01 19:00:00,4,97.04
765,124,1137,11,2024-02-01 20:00:00,2,25.55
766,120,1415,11,2024-02-01 21:00:00,5,12.64
767,149,1100,29,2024-02-01 22:00:00,1,17.69
768,146,1254,21,2024-02-01 23:00:00,1,95.03
769,129,1233,41,2024-02-02 00:00:00,5,64.7
770,141,1425,20,2024-02-02 01:00:00,3,45.06
771,148,1297,4,2024-02-02 02:00:00,2,98.48
772,133,1141,39,2024-02-02 03:00:00,4,43.67
773,138,1045,40,2024-02-02 04:00:00,1,36.58
774,108,1218,22,2024-02-02 05:00:00,4,78.72
775,128,1309,32,2024-02-02 06:00:00,5,51.15
776,143,1274,21,2024-02-02 07:00:00,5,25.87
777,133,1020,48,2024-02-02 08:00:00,4,17.91
778,141,1288,34,2024-02-02 09:00:00,1,79.08
779,143,1399,8,2024-02-02 10:00:00,5,63.31
780,128,1162,29,2024-02-02 11:00:00,3,67.45
781,144,1188,3,2024-02-02 12:00:00,5,45.91
782,141,1003,15,2024-02-02 13:00:00,2,94.3
783,140,1469,13,2024-02-02 14:00:00,1,67.29
784,101,1113,22,2024-02-02 15:00:00,1,46.37
785,121,1317,32,2024-02-02 16:00:00,3,81.31
786,120,1236,24,2024-02-02 17:00:00,3,55.35
787,137,1298,32,2024-02-02 18:00:00,3,72.41
788,142,1268,21,2024-02-02 19:00:00,2,65.43
789,121,1353,32,2024-02-02 20:00:00,1,13.71
790,150,1322,23,2024-02-02 21:00:00,4,87.13
791,126,1240,29,2024-02-02 22:00:00,5,91.37
792,122,1405,12,2024-02-02 23:00:00,4,61.97
793,103,1198,10,2024-02-03 00:00:00,1,47.8
794,132,1078,30,2024-02-03 01:00:00,2,91.69
795,141,1154,18,2024-02-03 02:00:00,1,29.9
796,112,1264,33,2024-02-03 03:00:00,2,96.48
797,102,1417,35,2024-02-03 04:00:00,5,45.23
798,133,1293,23,2024-02-03 05:00:00,1,22.18
799,120,1112,18,2024-02-03 06:00:00,3,56.4
800,138,1092,2,2024-02-03 07:00:00,3,50.32
801,143,1327,8,2024-02-03 08:00:00,1,51.8
802,126,1156,4,2024-02-03 09:00:00,2,35.08
803,102,1036,2,2024-02-03 10:00:00,2,66.23
804,113,1142,35,2024-02-03 11:00:00,1,42.74
805,138,1422,16,2024-02-03 12:00:00,3,98.79
806,103,1358,47,2024-02-03 13:00:00,3,51.76
807,101,1404,41,2024-02-03 14:00:00,2,58.75
808,108,1007,10,2024-02-03 15:00:00,2,95.76
809,124,1339,4,2024-02-03 16:00:00,4,61.17
810,140,1087,50,2024-02-03 17:00:00,2,60.43
811,120,1470,4,2024-02-03 18:00:00,4,71.23
812,109,1043,30,2024-02-03 19:00:00,5,63.57
813,117,1478,50,2024-02-03 20:00:00,3,72.55
814,115,1006,16,2024-02-03 21:00:00,1,60.32
815,115,1261,28,2024-02-03 22:00:00,2,12.89
816,112,1102,44,2024-02-03 23:00:00,3,37.81
817,147,1161,39,2024-02-04 00:00:00,1,55.92
818,113,1422,38,2024-02-04 01:00:00,4,19.02
819,142,1335,13,2024-02-04 02:00:00,1,94.99
820,129,1083,48,2024-02-04 03:00:00,4,43.85
821,148,1138,20,2024-02-04 04:00:00,4,69.45
822,115,1319,5,2024-02-04 05:00:00,5,84.36
823,141,1497,13,2024-02-04 06:00:00,1,75.26
824,121,1066,18,2024-02-04 07:00:00,4,11.37
825,144,1408,9,2024-02-04 08:00:00,4,21.98
826,112,1320,3,2024-02-04 09:00:00,5,11.91
827,115,1345,25,2024-02-04 10:00:00,2,59.28
828,106,1265,13,2024-02-04 11:00:00,3,48.83
829,108,1354,17,2024-02-04 12:00:00,2,26.2
830,142,1153,21,2024-02-04 13:00:00,3,12.09
831,125,1222,44,2024-02-04 14:00:00,2,51.87
832,124,1068,38,2024-02-04 15:00:00,3,46.63
833,119,1439,49,2024-02-04 16:00:00,3,24.84
834,103,1213,21,2024-02-04 17:00:00,5,88.92
835,135,1471,4,2024-02-04 18:00:00,1,89.62
836,130,1442,10,2024-02-04 19:00:00,4,57.15
837,123,1370,16,2024-02-04 20:00:00,3,31.15
838,129,1027,45,2024-02-04 21:00:00,4,12.43
839,112,1265,35,2024-02-04 22:00:00,4,91.79
840,150,1358,49,2024-02-04 23:00:00,5,31.14
841,113,1454,25,2024-02-05 00:00:00,2,23.95
842,111,1083,7,2024-02-05 01:00:00,3,15.87
843,140,1164,22,2024-02-05 02:00:00,4,92.08
844,136,1147,50,2024-02-05 03:00:00,3,32.1
845,128,1437,36,2024-02-05 04:00:00,5,64.68
846,113,1154,28,2024-02-05 05:00:00,5,97.71
847,101,1240,29,2024-02-05 06:00:00,5,84.57
848,105,1475,7,2024-02-05 07:00:00,1,68.39
849,148,1008,17,2024-02-05 08:00:00,3,63.06
850,150,1075,39,2024-02-05 09:00:00,4,69.16
851,114,1131,20,2024-02-05 10:00:00,1,59.8
852,112,1325,14,2024-02-05 11:00:00,5,62.04
853,127,1381,2,2024-02-05 12:00:00,3,88.51
854,111,1355,14,2024-02-05 13:00:00,5,71.6
855,126,1237,41,2024-02-05 14:00:00,4,47.82
856,140,1178,12,2024-02-05 15:00:00,1,27.09
857,137,1008,22,2024-02-05 16:00:00,1,66.68
858,129,1126,37,2024-02-05 17:00:00,2,85.79
859,118,1331,6,2024-02-05 18:00:00,3,82.57
860,149,1331,24,2024-02-05 19:00:00,2,56.6
861,147,1263,32,2024-02-05 20:00:00,2,13.74
862,144,1156,4,2024-02-05 21:00:00,5,70.29
863,127,1203,20,2024-02-05 22:00:00,1,22.03
864,104,1327,27,2024-02-05 23:00:00,2,71.22
865,130,1186,32,2024-02-06 00:00:00,2,11.57
866,102,1469,47,2024-02-06 01:00:00,2,14.68
867,142,1477,18,2024-02-06 02:00:00,1,87.1
868,150,1163,11,2024-02-06 03:00:00,5,81.45
869,101,1489,1,2024-02-06 04:00:00,5,80.93
870,104,1494,31,2024-02-06 05:00:00,4,71.21
871,113,1237,38,2024-02-06 06:00:00,2,14.56
872,105,1304,17,2024-02-06 07:00:00,1,67.96
873,103,1191,26,2024-02-06 08:00:00,4,89.29
874,102,1458,3,2024-02-06 09:00:00,4,53.52
875,139,1480,40,2024-02-06 10:00:00,2,63.13
876,108,1070,35,2024-02-06 11:00:00,1,82.03
877,105,1415,20,2024-02-06 12:00:00,3,53.21
878,114,1434,45,2024-02-06 13:00:00,4,80.9
879,121,1249,18,2024-02-06 14:00:00,1,72.69
880,146,1034,12,2024-02-06 15:00:00,2,27.04
881,107,1187,4,2024-02-06 16:00:00,2,67.9
882,117,1435,20,2024-02-06 17:00:00,2,60.3
883,109,1192,50,2024-02-06 18:00:00,3,99.38
884,138,1101,18,2024-02-06 19:00:00,1,23.42
885,127,1304,42,2024-02-06 20:00:00,2,83.61
886,130,1216,42,2024-02-06 21:00:00,5,77.66
887,126,1342,37,2024-02-06 22:00:00,1,28.94
888,113,1401,30,2024-02-06 23:00:00,4,40.42
889,137,1008,34,2024-02-07 00:00:00,3,20.86
890,134,1315,42,2024-02-07 01:00:00,5,59.99
891,117,1221,46,2024-02-07 02:00:00,2,40.41
892,112,1352,49,2024-02-07 03:00:00,1,87.88
893,143,1348,36,2024-02-07 04:00:00,5,44.89
894,115,1149,2,2024-02-07 05:00:00,3,73.3
895,110,1461,39,2024-02-07 06:00:00,4,58.33
896,127,1314,8,2024-02-07 07:00:00,1,81.5
897,123,1413,10,2024-02-07 08:00:00,1,27.73
898,128,1028,46,2024-02-07 09:00:00,2,65.04
899,134,1027,9,2024-02-07 10:00:00,1,60.17
900,101,1197,23,2024-02-07 11:00:00,3,19.54
901,141,1447,46,2024-02-07 12:00:00,4,49.45
902,135,1319,29,2024-02-07 13:00:00,1,80.25
903,136,1194,30,2024-02-07 14:00:00,2,45.79
904,138,1132,4,2024-02-07 15:00:00,4,93.36
905,144,1457,42,2024-02-07 16:00:00,1,84.22
906,115,1294,34,2024-02-07 17:00:00,4,91.0
907,118,1085,20,2024-02-07 18:00:00,1,42.72
908,132,1238,37,2024-02-07 19:00:00,5,13.22
909,117,1129,43,2024-02-07 20:00:00,4,34.26
910,134,1290,30,2024-02-07 21:00:00,2,95.45
911,126,1470,26,2024-02-07 22:00:00,2,84.89
912,115,1304,44,2024-02-07 23:00:00,5,76.82
913,139,1041,46,2024-02-08 00:00:00,5,99.99
914,150,1264,21,2024-02-08 01:00:00,3,14.27
915,103,1430,14,2024-02-08 02:00:00,3,96.57
916,103,1269,33,2024-02-08 03:00:00,4,81.54
917,146,1443,18,2024-02-08 04:00:00,4,48.43
918,139,1449,33,2024-02-08 05:00:00,3,45.23
919,120,1272,25,2024-02-08 06:00:00,5,42.54
920,104,1145,11,2024-02-08 07:00:00,4,82.15
921,111,1030,42,2024-02-08 08:00:00,4,80.34
922,120,1469,13,2024-02-08 09:00:00,5,61.37
923,102,1132,18,2024-02-08 10:00:00,1,78.25
924,114,1273,5,2024-02-08 11:00:00,3,22.5
925,142,1485,35,2024-02-08 12:00:00,3,11.81
926,105,1434,5,2024-02-08 13:00:00,5,59.38
927,136,1242,15,2024-02-08 14:00:00,4,13.22
928,137,1197,24,2024-02-08 15:00:00,5,89.45
929,138,1324,27,2024-02-08 16:00:00,5,32.94
930,132,1038,6,2024-02-08 17:00:00,2,28.67
931,111,1083,20,2024-02-08 18:00:00,5,15.11
932,115,1371,32,2024-02-08 19:00:00,5,16.73
933,129,1329,4,2024-02-08 20:00:00,4,72.48
934,138,1271,7,2024-02-08 21:00:00,3,60.02
935,131,1398,16,2024-02-08 22:00:00,2,78.32
936,122,1351,44,2024-02-08 23:00:00,4,52.17
937,127,1319,11,2024-02-09 00:00:00,3,28.92
938,119,1418,32,2024-02-09 01:00:00,4,57.39
939,143,1076,36,2024-02-09 02:00:00,5,89.55
940,115,1134,44,2024-02-09 03:00:00,3,60.61
941,107,1153,10,2024-02-09 04:00:00,5,20.9
942,125,1225,3,2024-02-09 05:00:00,4,27.42
943,104,1279,46,2024-02-09 06:00:00,4,73.45
944,138,1180,9,2024-02-09 07:00:00,2,44.24
945,120,1230,30,2024-02-09 08:00:00,3,29.21
946,144,1012,10,2024-02-09 09:00:00,1,80.47
947,144,1361,37,2024-02-09 10:00:00,1,23.16
948,143,1279,50,2024-02-09 11:00:00,3,85.15
949,141,1361,47,2024-02-09 12:00:00,4,34.25
950,109,1431,44,2024-02-09 13:00:00,2,13.88
951,131,1229,50,2024-02-09 14:00:00,1,45.62
952,150,1221,23,2024-02-09 15:00:00,4,62.32
953,129,1287,41,2024-02-09 16:00:00,5,90.35
954,121,1468,19,2024-02-09 17:00:00,3,76.72
955,112,1068,28,2024-02-09 18:00:00,2,69.27
956,109,1254,41,2024-02-09 19:00:00,2,16.17
957,105,1096,45,2024-02-09 20:00:00,3,98.64
958,110,1406,20,2024-02-09 21:00:00,1,42.1
959,116,1045,20,2024-02-09 22:00:00,5,23.48
960,133,1053,47,2024-02-09 23:00:00,1,86.02
961,113,1186,20,2024-02-10 00:00:00,4,16.45
962,144,1375,45,2024-02-10 01:00:00,5,42.57
963,110,1295,28,2024-02-10 02:00:00,3,40.39
964,115,1401,10,2024-02-10 03:00:00,1,98.02
965,130,1149,16,2024-02-10 04:00:00,1,87.35
966,144,1361,21,2024-02-10 05:00:00,2,99.28
967,132,1042,6,2024-02-10 06:00:00,3,38.21
968,131,1238,25,2024-02-10 07:00:00,4,87.65
969,102,1385,9,2024-02-10 08:00:00,4,64.8
970,104,1216,4,2024-02-10 09:00:00,3,83.43
971,125,1246,39,2024-02-10 10:00:00,3,74.65
972,105,1175,8,2024-02-10 11:00:00,4,81.7
973,123,1091,10,2024-02-10 12:00:00,5,50.3
974,126,1458,17,2024-02-10 13:00:00,2,72.51
975,144,1204,2,2024-02-10 14:00:00,5,39.78
976,145,1068,41,2024-02-10 15:00:00,5,90.53
977,131,1331,5,2024-02-10 16:00:00,1,46.3
978,101,1062,49,2024-02-10 17:00:00,5,80.66
979,129,1432,36,2024-02-10 18:00:00,2,93.36
980,125,1210,16,2024-02-10 19:00:00,4,27.75
981,139,1304,34,2024-02-10 20:00:00,5,34.98
982,126,1409,20,2024-02-10 21:00:00,4,79.1
983,133,1174,32,2024-02-10 22:00:00,1,97.32
984,120,1233,1,2024-02-10 23:00:00,4,82.85
985,135,1198,23,2024-02-11 00:00:00,3,79.27
986,118,1452,6,2024-02-11 01:00:00,1,83.1
987,146,1336,49,2024-02-11 02:00:00,4,38.26
988,141,1420,29,2024-02-11 03:00:00,1,33.0
989,118,1207,16,2024-02-11 04:00:00,1,72.75
990,149,1163,12,2024-02-11 05:00:00,5,16.38
991,123,1033,45,2024-02-11 06:00:00,4,36.39
992,135,1393,41,2024-02-11 07:00:00,2,41.84
993,143,1226,18,2024-02-11 08:00:00,1,20.72
994,125,1298,24,2024-02-11 09:00:00,5,32.79
995,115,1198,27,2024-02-11 10:00:00,3,93.77
